image,path,label
"[[[246 242 241]
  [246 242 241]
  [245 241 240]
  ...
  [166 157 153]
  [166 157 153]
  [166 157 153]]

 [[246 242 241]
  [246 242 241]
  [245 241 240]
  ...
  [165 156 152]
  [165 156 152]
  [165 156 152]]

 [[245 241 240]
  [245 241 240]
  [245 241 240]
  ...
  [165 156 152]
  [165 156 152]
  [165 156 152]]

 ...

 [[ 83  89  94]
  [ 84  90  95]
  [ 87  93  98]
  ...
  [135 140 141]
  [135 140 141]
  [134 139 140]]

 [[ 93  99 104]
  [ 94 100 105]
  [ 97 103 108]
  ...
  [123 128 129]
  [120 125 126]
  [119 124 125]]

 [[ 94 100 105]
  [ 95 101 106]
  [ 99 105 110]
  ...
  [126 131 132]
  [125 130 131]
  [123 128 129]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00755.jpg,1
"[[[63 63 63]
  [60 60 60]
  [62 62 62]
  ...
  [16 14 14]
  [16 14 14]
  [16 14 14]]

 [[65 65 65]
  [63 63 63]
  [65 65 65]
  ...
  [16 14 14]
  [16 14 14]
  [16 14 14]]

 [[66 66 66]
  [64 64 64]
  [66 66 66]
  ...
  [16 14 14]
  [16 14 14]
  [16 14 14]]

 ...

 [[30 37 34]
  [43 50 47]
  [38 45 42]
  ...
  [32 36 37]
  [24 28 29]
  [31 35 36]]

 [[29 36 33]
  [47 54 51]
  [44 51 48]
  ...
  [32 36 37]
  [24 28 29]
  [31 35 36]]

 [[30 37 34]
  [48 55 52]
  [44 51 48]
  ...
  [32 36 37]
  [24 28 29]
  [31 35 36]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00768.jpg,0
"[[[251 250 252]
  [251 250 252]
  [251 251 251]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 254 255]
  [254 253 255]
  [254 254 254]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[253 253 253]
  [254 254 254]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 252 248]
  [253 250 246]
  [251 249 248]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 252]
  [255 254 250]
  [252 250 249]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 252 248]
  [255 254 250]
  [254 252 251]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00770.jpg,1
"[[[218 222 211]
  [217 221 210]
  [216 219 210]
  ...
  [217 217 211]
  [217 217 211]
  [176 176 170]]

 [[217 221 210]
  [216 220 209]
  [215 218 209]
  ...
  [203 203 197]
  [185 185 179]
  [139 139 133]]

 [[216 219 210]
  [216 219 210]
  [215 218 209]
  ...
  [217 214 209]
  [192 189 184]
  [155 152 147]]

 ...

 [[ 87  85  85]
  [ 87  85  85]
  [ 90  90  90]
  ...
  [150 145 147]
  [147 142 144]
  [145 140 142]]

 [[119 117 117]
  [121 119 119]
  [114 114 114]
  ...
  [150 145 146]
  [146 141 143]
  [144 139 140]]

 [[105 103 103]
  [110 108 108]
  [100 100 100]
  ...
  [147 145 144]
  [143 141 141]
  [141 139 138]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00786.jpg,1
"[[[202 214 202]
  [196 208 196]
  [191 201 189]
  ...
  [238 234 233]
  [238 234 233]
  [239 235 234]]

 [[194 206 194]
  [181 193 181]
  [166 176 164]
  ...
  [248 244 243]
  [248 244 243]
  [249 245 244]]

 [[205 217 205]
  [188 200 188]
  [171 181 169]
  ...
  [242 238 237]
  [242 238 237]
  [243 239 238]]

 ...

 [[ 28  13  17]
  [ 56  45  48]
  [ 20  19  21]
  ...
  [166 182 188]
  [167 183 190]
  [168 184 190]]

 [[ 66  52  54]
  [ 68  57  59]
  [  3   3   3]
  ...
  [192 211 216]
  [196 212 218]
  [195 214 219]]

 [[124 113 109]
  [ 84  78  73]
  [ 30  31  29]
  ...
  [184 203 210]
  [183 201 208]
  [180 199 206]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00789.jpg,1
"[[[128 124 105]
  [128 124 105]
  [128 124 105]
  ...
  [255 251 216]
  [255 251 216]
  [255 251 216]]

 [[127 123 104]
  [127 123 104]
  [127 123 104]
  ...
  [255 251 216]
  [255 251 216]
  [255 251 216]]

 [[126 122 103]
  [126 122 103]
  [126 122 103]
  ...
  [255 251 216]
  [255 251 216]
  [255 251 216]]

 ...

 [[151 147 129]
  [151 147 129]
  [151 147 129]
  ...
  [ 38  39  30]
  [ 43  44  35]
  [ 45  46  37]]

 [[151 147 129]
  [151 147 129]
  [151 147 129]
  ...
  [ 35  36  27]
  [ 38  39  30]
  [ 39  40  31]]

 [[151 147 129]
  [151 147 129]
  [151 147 129]
  ...
  [ 34  35  26]
  [ 35  36  27]
  [ 36  37  28]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00792.jpg,1
"[[[189 194 193]
  [190 195 194]
  [193 195 195]
  ...
  [188 188 188]
  [184 184 184]
  [181 181 181]]

 [[188 193 192]
  [189 194 193]
  [192 194 194]
  ...
  [185 185 185]
  [189 189 189]
  [192 192 192]]

 [[188 193 192]
  [188 193 192]
  [191 193 193]
  ...
  [188 188 188]
  [192 192 192]
  [194 194 194]]

 ...

 [[  9   7  19]
  [  9   7  19]
  [ 36  36  48]
  ...
  [ 10   8   8]
  [ 11   9   9]
  [ 12  10  10]]

 [[  8   6  18]
  [  9   7  19]
  [ 36  36  48]
  ...
  [ 10   8   8]
  [ 11   9   9]
  [ 12  10  10]]

 [[  7   5  17]
  [ 11   9  21]
  [ 38  38  50]
  ...
  [ 10   8   8]
  [ 11   9   9]
  [ 12  10  10]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00809.jpg,1
"[[[ 93  98  99]
  [ 50  55  56]
  [ 62  67  68]
  ...
  [ 52  72  97]
  [ 56  76 101]
  [ 58  78 103]]

 [[ 49  54  55]
  [  2   7   8]
  [  9  14  15]
  ...
  [  2  22  47]
  [  5  25  50]
  [  7  27  52]]

 [[ 61  66  67]
  [  9  14  15]
  [ 11  16  17]
  ...
  [  6  26  51]
  [  8  28  53]
  [ 10  30  55]]

 ...

 [[105 119 117]
  [ 64  78  76]
  [ 66  80  78]
  ...
  [ 13  18  27]
  [ 13  18  27]
  [ 13  18  27]]

 [[102 116 114]
  [ 66  80  78]
  [ 73  87  85]
  ...
  [ 12  17  26]
  [ 13  18  27]
  [ 14  19  28]]

 [[102 116 114]
  [ 66  80  78]
  [ 73  87  85]
  ...
  [ 12  17  26]
  [ 13  18  27]
  [ 14  19  28]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00812.jpg,0
"[[[231 232 228]
  [231 232 228]
  [231 232 228]
  ...
  [191 183 166]
  [191 183 166]
  [191 183 166]]

 [[231 232 228]
  [231 232 228]
  [231 232 228]
  ...
  [191 183 166]
  [191 183 166]
  [191 183 166]]

 [[231 232 228]
  [231 232 228]
  [231 232 228]
  ...
  [191 183 166]
  [191 183 166]
  [191 183 166]]

 ...

 [[ 82 104 115]
  [ 82 104 115]
  [ 81 104 112]
  ...
  [130 144 142]
  [130 144 142]
  [130 144 142]]

 [[ 87 107 118]
  [ 87 107 118]
  [ 85 107 118]
  ...
  [129 143 141]
  [129 143 141]
  [129 143 141]]

 [[ 89 109 120]
  [ 90 110 121]
  [ 88 110 121]
  ...
  [128 142 140]
  [128 142 140]
  [128 142 140]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00819.jpg,0
"[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 98 103 106]
  [ 98 103 106]
  [ 98 103 106]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [ 99 104 107]
  [ 99 104 107]
  [ 99 104 107]]

 [[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [100 105 108]
  [100 105 108]
  [100 105 108]]

 ...

 [[158 145 131]
  [163 150 136]
  [166 153 139]
  ...
  [ 68  59  55]
  [ 67  58  54]
  [ 69  60  56]]

 [[157 141 128]
  [163 147 134]
  [167 151 138]
  ...
  [ 76  64  58]
  [ 76  64  58]
  [ 80  68  62]]

 [[155 139 126]
  [162 146 133]
  [166 150 137]
  ...
  [ 81  67  61]
  [ 82  68  62]
  [ 86  72  66]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00824.jpg,1
"[[[236 230 231]
  [236 230 231]
  [236 230 231]
  ...
  [237 233 232]
  [237 233 232]
  [237 233 232]]

 [[236 230 231]
  [236 230 231]
  [236 230 231]
  ...
  [237 233 232]
  [237 233 232]
  [237 233 232]]

 [[236 230 231]
  [236 230 231]
  [236 230 231]
  ...
  [237 233 232]
  [237 233 232]
  [237 233 232]]

 ...

 [[ 85  88  93]
  [ 85  88  93]
  [ 86  89  94]
  ...
  [ 63  66  71]
  [ 64  67  72]
  [ 65  68  73]]

 [[ 86  89  94]
  [ 86  89  94]
  [ 86  89  94]
  ...
  [ 59  62  67]
  [ 58  61  66]
  [ 59  62  67]]

 [[ 86  89  94]
  [ 86  89  94]
  [ 86  89  94]
  ...
  [ 53  56  61]
  [ 51  54  59]
  [ 50  53  58]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00825.jpg,1
"[[[137 142 143]
  [135 140 141]
  [133 138 139]
  ...
  [236 223 221]
  [235 222 220]
  [235 222 220]]

 [[135 140 141]
  [135 140 141]
  [135 140 141]
  ...
  [236 223 221]
  [235 222 220]
  [235 222 220]]

 [[133 138 139]
  [135 140 141]
  [137 142 143]
  ...
  [236 223 221]
  [235 222 220]
  [235 222 220]]

 ...

 [[148 152 157]
  [152 156 161]
  [148 155 158]
  ...
  [ 92  90  96]
  [ 63  61  67]
  [ 65  63  69]]

 [[151 155 160]
  [153 157 162]
  [147 154 157]
  ...
  [ 76  73  82]
  [ 49  46  55]
  [ 54  51  60]]

 [[153 157 162]
  [154 158 163]
  [147 154 157]
  ...
  [ 64  61  70]
  [ 37  34  43]
  [ 44  41  50]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00853.jpg,1
"[[[238 235 231]
  [238 235 231]
  [238 235 231]
  ...
  [229 230 228]
  [233 228 229]
  [233 228 229]]

 [[238 235 231]
  [238 235 231]
  [238 235 231]
  ...
  [229 230 228]
  [231 229 229]
  [233 228 229]]

 [[238 235 231]
  [238 235 231]
  [238 235 231]
  ...
  [227 228 226]
  [229 227 227]
  [229 227 227]]

 ...

 [[159 177 184]
  [160 178 185]
  [162 180 187]
  ...
  [164 176 178]
  [169 183 182]
  [169 183 182]]

 [[159 177 184]
  [161 179 186]
  [164 182 189]
  ...
  [131 143 145]
  [143 157 156]
  [143 157 156]]

 [[152 170 177]
  [154 172 179]
  [158 176 183]
  ...
  [115 127 129]
  [127 141 140]
  [127 141 140]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00879.jpg,0
"[[[253 216 182]
  [253 216 182]
  [253 217 181]
  ...
  [254 242 218]
  [254 242 218]
  [254 242 218]]

 [[253 216 182]
  [253 216 182]
  [253 217 181]
  ...
  [254 242 218]
  [254 242 218]
  [254 242 218]]

 [[254 216 182]
  [254 216 182]
  [254 216 182]
  ...
  [254 242 218]
  [254 242 218]
  [254 242 218]]

 ...

 [[ 33  35  36]
  [ 28  30  31]
  [ 26  28  29]
  ...
  [ 11  11  11]
  [  5   5   5]
  [ 10  10  10]]

 [[  7   9  10]
  [  7   9  10]
  [  7   9  10]
  ...
  [  9   9   9]
  [  9   9   9]
  [  9   9   9]]

 [[  7   9  10]
  [  7   9  10]
  [  7   9  10]
  ...
  [  9   9   9]
  [  9   9   9]
  [  9   9   9]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00881.jpg,1
"[[[190 194 175]
  [190 194 175]
  [191 195 176]
  ...
  [253 251 227]
  [253 251 227]
  [253 251 227]]

 [[189 193 174]
  [190 194 175]
  [191 195 176]
  ...
  [253 251 227]
  [253 251 227]
  [253 251 227]]

 [[188 192 173]
  [189 193 174]
  [190 194 175]
  ...
  [253 251 227]
  [253 251 227]
  [253 251 227]]

 ...

 [[ 43  53  47]
  [ 40  52  46]
  [ 41  51  45]
  ...
  [ 47  52  43]
  [ 46  51  42]
  [ 46  51  42]]

 [[ 41  49  42]
  [ 40  51  43]
  [ 41  49  42]
  ...
  [ 45  50  41]
  [ 44  49  40]
  [ 43  48  39]]

 [[ 39  47  40]
  [ 41  49  42]
  [ 42  50  43]
  ...
  [ 48  53  44]
  [ 46  51  42]
  [ 45  50  41]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00885.jpg,1
"[[[106 107  98]
  [104 105  96]
  [104 105  96]
  ...
  [219 219 219]
  [219 219 219]
  [219 219 219]]

 [[106 107  98]
  [104 105  96]
  [104 105  96]
  ...
  [219 219 219]
  [219 219 219]
  [219 219 219]]

 [[106 107  98]
  [104 105  96]
  [104 105  96]
  ...
  [219 219 219]
  [219 219 219]
  [219 219 219]]

 ...

 [[ 63  63  63]
  [ 62  62  62]
  [ 62  62  62]
  ...
  [ 43  56  48]
  [ 47  60  52]
  [ 35  50  42]]

 [[ 63  63  63]
  [ 62  62  62]
  [ 61  61  61]
  ...
  [ 29  42  34]
  [ 38  51  43]
  [ 23  38  30]]

 [[ 62  62  62]
  [ 61  61  61]
  [ 61  61  61]
  ...
  [ 45  58  50]
  [ 55  68  60]
  [ 39  54  46]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00886.jpg,1
"[[[240 240 240]
  [237 237 237]
  [234 234 234]
  ...
  [242 245 243]
  [242 245 243]
  [242 245 243]]

 [[239 239 239]
  [237 237 237]
  [234 234 234]
  ...
  [243 246 244]
  [243 246 244]
  [243 246 244]]

 [[238 238 238]
  [236 236 236]
  [233 233 233]
  ...
  [244 247 245]
  [244 247 245]
  [244 247 245]]

 ...

 [[126 128 138]
  [130 132 142]
  [131 133 143]
  ...
  [146 158 162]
  [146 158 162]
  [146 158 162]]

 [[120 122 132]
  [128 130 140]
  [132 134 144]
  ...
  [146 158 162]
  [146 158 162]
  [146 158 162]]

 [[116 118 128]
  [126 128 138]
  [134 136 146]
  ...
  [146 158 162]
  [146 158 162]
  [146 158 162]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00888.jpg,1
"[[[164 171 164]
  [163 170 163]
  [162 168 163]
  ...
  [225 206 193]
  [246 223 208]
  [247 224 209]]

 [[161 168 161]
  [161 168 161]
  [160 166 161]
  ...
  [224 205 192]
  [246 223 208]
  [247 224 209]]

 [[157 164 157]
  [157 164 157]
  [157 164 157]
  ...
  [223 204 191]
  [246 223 208]
  [247 224 209]]

 ...

 [[148 155 150]
  [150 157 152]
  [152 159 154]
  ...
  [114 113 109]
  [116 114 113]
  [118 116 116]]

 [[141 148 141]
  [143 150 143]
  [145 152 145]
  ...
  [111 110 106]
  [113 111 110]
  [115 113 112]]

 [[134 142 132]
  [136 144 134]
  [139 146 139]
  ...
  [109 109 103]
  [111 109 108]
  [114 112 111]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00929.jpg,1
"[[[197 163 139]
  [197 163 139]
  [197 163 139]
  ...
  [241 238 234]
  [241 238 234]
  [241 238 234]]

 [[197 163 139]
  [197 163 139]
  [197 163 139]
  ...
  [242 239 235]
  [242 239 235]
  [241 238 234]]

 [[197 163 139]
  [197 163 139]
  [197 163 139]
  ...
  [242 239 235]
  [242 239 235]
  [241 238 234]]

 ...

 [[ 53  74  89]
  [ 55  76  91]
  [ 70  91 106]
  ...
  [ 86 110 128]
  [ 82 106 124]
  [ 75  99 117]]

 [[ 51  72  87]
  [ 56  77  92]
  [ 74  95 110]
  ...
  [ 87 111 129]
  [ 82 106 124]
  [ 75  99 117]]

 [[ 50  71  86]
  [ 57  78  93]
  [ 76  97 112]
  ...
  [ 87 111 129]
  [ 82 106 124]
  [ 75  99 117]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00943.jpg,1
"[[[142 142 142]
  [141 141 141]
  [140 140 140]
  ...
  [245 240 239]
  [245 240 239]
  [245 240 239]]

 [[142 142 142]
  [141 141 141]
  [140 140 140]
  ...
  [245 240 239]
  [245 240 239]
  [245 240 239]]

 [[142 142 142]
  [141 141 141]
  [140 140 140]
  ...
  [245 240 239]
  [245 240 239]
  [245 240 239]]

 ...

 [[ 13  15  15]
  [ 12  14  14]
  [ 12  14  14]
  ...
  [ 41  50  47]
  [ 48  55  52]
  [ 48  55  52]]

 [[ 13  15  15]
  [ 12  14  14]
  [ 12  14  14]
  ...
  [ 41  50  47]
  [ 46  53  50]
  [ 46  53  50]]

 [[ 15  15  15]
  [ 14  14  14]
  [ 14  14  14]
  ...
  [ 41  50  47]
  [ 44  51  48]
  [ 44  51  48]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00947.jpg,1
"[[[123 134 142]
  [122 134 140]
  [133 141 148]
  ...
  [251 250 252]
  [251 250 252]
  [251 250 252]]

 [[124 137 145]
  [129 140 148]
  [133 143 150]
  ...
  [251 250 252]
  [251 250 252]
  [251 250 252]]

 [[123 139 146]
  [131 147 154]
  [132 146 152]
  ...
  [251 250 252]
  [251 250 252]
  [251 250 252]]

 ...

 [[ 56  56  56]
  [ 56  56  56]
  [ 55  55  55]
  ...
  [174 173 175]
  [173 172 174]
  [172 171 173]]

 [[ 57  57  57]
  [ 57  57  57]
  [ 56  56  56]
  ...
  [174 173 175]
  [173 172 174]
  [171 170 172]]

 [[ 58  58  58]
  [ 58  58  58]
  [ 57  57  57]
  ...
  [175 174 176]
  [173 172 174]
  [171 170 172]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00952.jpg,1
"[[[163 147 131]
  [163 147 131]
  [163 147 131]
  ...
  [171 133  98]
  [171 133  98]
  [171 133  98]]

 [[163 147 131]
  [163 147 131]
  [164 148 132]
  ...
  [172 134  99]
  [171 133  98]
  [171 133  98]]

 [[163 147 131]
  [164 148 132]
  [164 148 132]
  ...
  [172 134  99]
  [172 134  99]
  [171 133  98]]

 ...

 [[215 210 211]
  [215 210 211]
  [215 210 211]
  ...
  [112 136 194]
  [107 131 189]
  [ 92 117 173]]

 [[210 208 208]
  [210 208 208]
  [211 209 209]
  ...
  [ 67  91 149]
  [ 62  86 144]
  [ 52  77 133]]

 [[209 207 207]
  [209 207 207]
  [209 207 207]
  ...
  [ 63  87 145]
  [ 70  94 152]
  [105 130 186]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00954.jpg,1
"[[[167 211 240]
  [167 211 240]
  [168 210 239]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[167 211 240]
  [167 211 240]
  [169 211 240]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[168 212 241]
  [168 212 241]
  [169 211 240]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[109 112 126]
  [109 112 126]
  [108 111 125]
  ...
  [201 189 171]
  [202 189 173]
  [203 191 173]]

 [[113 116 130]
  [113 116 130]
  [112 115 129]
  ...
  [190 176 157]
  [192 178 160]
  [192 178 159]]

 [[116 119 133]
  [115 118 132]
  [115 118 132]
  ...
  [178 164 145]
  [180 166 147]
  [180 166 147]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00956.jpg,0
"[[[243 241 240]
  [243 241 240]
  [243 241 240]
  ...
  [227 224 220]
  [227 224 220]
  [227 224 220]]

 [[243 241 240]
  [243 241 240]
  [243 241 240]
  ...
  [227 224 220]
  [227 224 220]
  [227 224 220]]

 [[243 241 240]
  [243 241 240]
  [243 241 240]
  ...
  [227 224 220]
  [227 224 220]
  [227 224 220]]

 ...

 [[ 96  93  95]
  [ 91  88  90]
  [ 89  86  88]
  ...
  [214 219 218]
  [214 219 218]
  [214 219 218]]

 [[ 86  83  85]
  [ 85  82  84]
  [ 86  83  85]
  ...
  [214 219 218]
  [214 219 218]
  [214 219 218]]

 [[ 70  67  69]
  [ 74  71  73]
  [ 82  79  81]
  ...
  [214 219 218]
  [214 219 218]
  [214 219 218]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00959.jpg,1
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  9   6   2]
  [  9   6   2]
  [  8   5   1]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  9   6   2]
  [  9   6   2]
  [  8   5   1]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  9   6   2]
  [  9   6   2]
  [  8   5   1]]

 ...

 [[126 131 130]
  [112 117 116]
  [106 111 110]
  ...
  [ 32  44  54]
  [ 36  46  56]
  [ 43  55  65]]

 [[120 125 124]
  [104 109 108]
  [ 95 100  99]
  ...
  [ 23  37  49]
  [ 37  49  61]
  [ 59  73  85]]

 [[ 82  87  86]
  [ 96 101 100]
  [ 97 102 101]
  ...
  [ 26  40  52]
  [ 45  59  71]
  [ 84  98 110]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00984.jpg,1
"[[[228 202 188]
  [228 202 188]
  [228 202 188]
  ...
  [227 231 242]
  [232 235 249]
  [235 238 252]]

 [[228 202 188]
  [228 202 188]
  [228 202 188]
  ...
  [204 208 219]
  [207 210 224]
  [210 213 227]]

 [[228 202 188]
  [228 202 188]
  [228 202 188]
  ...
  [176 180 191]
  [179 182 196]
  [183 186 200]]

 ...

 [[ 67  63  62]
  [ 67  63  62]
  [ 67  63  62]
  ...
  [ 71  80  70]
  [ 86  95  85]
  [ 95 104  94]]

 [[ 67  63  62]
  [ 67  63  62]
  [ 67  63  62]
  ...
  [ 76  85  75]
  [ 78  87  77]
  [ 79  88  78]]

 [[ 67  63  62]
  [ 67  63  62]
  [ 67  63  62]
  ...
  [ 76  85  75]
  [ 71  80  70]
  [ 66  75  65]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_00996.jpg,1
"[[[212 214 202]
  [212 214 202]
  [212 214 202]
  ...
  [200 177 162]
  [200 177 161]
  [200 177 161]]

 [[212 214 202]
  [212 214 202]
  [212 214 202]
  ...
  [199 176 161]
  [200 177 161]
  [200 177 161]]

 [[212 214 202]
  [212 214 202]
  [212 214 202]
  ...
  [198 175 160]
  [200 177 161]
  [200 177 161]]

 ...

 [[ 28  42  41]
  [ 27  43  42]
  [ 31  45  44]
  ...
  [105 110 113]
  [ 94  99 102]
  [ 94  99 100]]

 [[ 28  42  41]
  [ 29  43  42]
  [ 31  45  44]
  ...
  [117 124 127]
  [111 118 121]
  [111 118 121]]

 [[ 28  42  41]
  [ 29  43  42]
  [ 31  45  44]
  ...
  [128 135 138]
  [124 131 134]
  [124 131 134]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_01001.jpg,0
"[[[ 15  12   8]
  [ 14  11   7]
  [ 14  10   9]
  ...
  [177 180 184]
  [180 183 187]
  [182 185 189]]

 [[ 11   8   4]
  [ 11   8   4]
  [ 11   7   6]
  ...
  [177 180 184]
  [180 183 187]
  [181 184 188]]

 [[  8   6   5]
  [  8   6   5]
  [  8   6   5]
  ...
  [178 179 183]
  [181 182 186]
  [182 183 187]]

 ...

 [[ 20  13  16]
  [ 17  12  13]
  [ 18  16  16]
  ...
  [ 67  68  78]
  [ 71  72  82]
  [ 74  75  85]]

 [[ 42  36  41]
  [ 42  37  39]
  [ 30  27  29]
  ...
  [ 67  68  78]
  [ 68  69  79]
  [ 69  70  80]]

 [[ 42  36  41]
  [ 40  36  41]
  [ 30  27  29]
  ...
  [ 67  68  78]
  [ 68  69  79]
  [ 69  70  80]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_01007.jpg,1
"[[[222 225 216]
  [222 225 216]
  [222 225 216]
  ...
  [179 171 164]
  [178 170 163]
  [178 170 163]]

 [[222 225 216]
  [222 225 216]
  [222 225 216]
  ...
  [179 171 164]
  [178 170 163]
  [178 170 163]]

 [[222 225 216]
  [222 225 216]
  [222 225 216]
  ...
  [180 172 165]
  [179 171 164]
  [179 171 164]]

 ...

 [[ 23  26  24]
  [ 24  27  25]
  [ 25  28  26]
  ...
  [ 31  33  33]
  [ 31  33  33]
  [ 32  34  34]]

 [[ 25  28  26]
  [ 26  29  27]
  [ 27  30  28]
  ...
  [ 31  33  33]
  [ 31  33  33]
  [ 32  34  34]]

 [[ 27  30  28]
  [ 28  31  29]
  [ 28  31  29]
  ...
  [ 31  33  33]
  [ 31  33  33]
  [ 32  34  34]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_01008.jpg,1
"[[[248 240 240]
  [248 240 240]
  [247 239 239]
  ...
  [166 157 154]
  [166 157 154]
  [166 157 154]]

 [[248 240 240]
  [248 240 240]
  [247 239 239]
  ...
  [166 157 154]
  [166 157 154]
  [166 157 154]]

 [[247 239 239]
  [247 239 239]
  [247 239 239]
  ...
  [166 157 154]
  [166 157 154]
  [166 157 154]]

 ...

 [[ 68  73  76]
  [ 70  75  76]
  [ 71  76  77]
  ...
  [138 143 144]
  [136 141 142]
  [134 139 140]]

 [[ 85  90  93]
  [ 89  94  97]
  [ 91  96  99]
  ...
  [130 135 136]
  [129 134 135]
  [127 132 133]]

 [[ 94  98 103]
  [ 99 103 108]
  [100 104 109]
  ...
  [126 131 132]
  [124 129 130]
  [123 128 129]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_01011.jpg,1
"[[[158 152 163]
  [168 162 173]
  [172 168 179]
  ...
  [146 129 120]
  [204 184 173]
  [165 145 134]]

 [[162 161 171]
  [169 168 178]
  [157 156 166]
  ...
  [107  90  81]
  [127 107  96]
  [151 131 120]]

 [[157 162 171]
  [169 174 183]
  [148 153 162]
  ...
  [ 70  55  46]
  [ 61  42  34]
  [132 113 105]]

 ...

 [[101 100  96]
  [ 86  85  81]
  [ 69  68  64]
  ...
  [ 91  93  93]
  [ 94  96  96]
  [ 97  99  99]]

 [[ 62  61  57]
  [ 78  77  73]
  [ 82  81  77]
  ...
  [ 91  93  93]
  [ 94  96  96]
  [ 97  99  99]]

 [[101 100  96]
  [114 113 109]
  [ 95  94  90]
  ...
  [ 91  93  93]
  [ 94  96  96]
  [ 97  99  99]]]",C:\Users\User\PycharmProjects\detectionAndSegmentation\475_file_train\images\train/sm_01031.jpg,1
